"","...1","Trapnest","Date","Day_of_year","Year","Site","Subsite","Treatment","Good_days","New_nests_meg","New_nests_sum","Available_cavities_prior","Meg_ps_prior","Meg_no_ps_prior","Sum_unsealed_meg","DP_meg_prior","NDP_meg_prior","NDP_ps_meg_prior"
"1192",1714,"trapnest_78",2024-08-06,219,"year_2024","BP","AB","High",3,0,0,5,13,2,1,0,2,13
"1193",1715,"trapnest_78",2024-08-08,221,"year_2024","BP","AB","High",0,0,0,6,12,2,1,0,2,12
"1194",1716,"trapnest_78",2024-08-12,225,"year_2024","BP","AB","High",3,0,0,6,12,2,1,0,2,12
"1195",1717,"trapnest_79",2024-06-05,157,"year_2024","BP","AC","Low",2,0,0,18,0,0,NA,0,0,0
"1196",1718,"trapnest_79",2024-06-11,163,"year_2024","BP","AC","Low",1,0,0,18,0,0,NA,0,0,0
"1197",1719,"trapnest_79",2024-06-14,166,"year_2024","BP","AC","Low",1,0,0,18,0,0,NA,0,0,0
"1198",1720,"trapnest_79",2024-06-17,169,"year_2024","BP","AC","Low",3,0,0,18,0,0,NA,0,0,0
"1199",1721,"trapnest_79",2024-06-21,173,"year_2024","BP","AC","Low",4,0,0,18,0,0,NA,0,0,0
"1200",1722,"trapnest_79",2024-06-25,177,"year_2024","BP","AC","Low",1,0,0,18,0,0,NA,0,0,0
"1201",1723,"trapnest_79",2024-06-28,180,"year_2024","BP","AC","Low",3,0,0,18,0,0,NA,0,0,0
"1202",1724,"trapnest_79",2024-07-02,184,"year_2024","BP","AC","Low",3,0,0,18,0,0,NA,0,0,0
"1203",1725,"trapnest_79",2024-07-05,187,"year_2024","BP","AC","Low",3,0,0,18,0,0,NA,0,0,0
"1204",1726,"trapnest_79",2024-07-08,190,"year_2024","BP","AC","Low",2,0,0,18,0,0,NA,0,0,0
"1205",1727,"trapnest_79",2024-07-13,195,"year_2024","BP","AC","Low",2,0,0,18,0,0,NA,0,0,0
"1206",1728,"trapnest_79",2024-07-16,198,"year_2024","BP","AC","Low",3,0,0,18,0,0,NA,0,0,0
"1207",1729,"trapnest_79",2024-07-19,201,"year_2024","BP","AC","Low",2,0,0,18,0,0,NA,0,0,0
"1208",1730,"trapnest_79",2024-07-22,204,"year_2024","BP","AC","Low",3,0,0,18,0,0,NA,0,0,0
"1209",1731,"trapnest_79",2024-07-26,208,"year_2024","BP","AC","Low",2,0,0,18,0,0,NA,0,0,0
"1210",1732,"trapnest_79",2024-07-29,211,"year_2024","BP","AC","Low",3,0,0,18,0,0,NA,0,0,0
"1211",1733,"trapnest_79",2024-08-02,215,"year_2024","BP","AC","Low",3,0,0,18,0,0,NA,0,0,0
"1212",1734,"trapnest_79",2024-08-06,219,"year_2024","BP","AC","Low",3,0,0,18,0,0,NA,0,0,0
"1213",1735,"trapnest_79",2024-08-08,221,"year_2024","BP","AC","Low",0,0,0,18,0,0,NA,0,0,0
"1214",1736,"trapnest_79",2024-08-12,225,"year_2024","BP","AC","Low",3,0,0,18,0,0,NA,0,0,0
"1215",1737,"trapnest_7",2023-05-11,131,"year_2023","BP","C","Low",3,0,0,18,0,0,NA,0,0,0
"1216",1738,"trapnest_7",2023-05-12,132,"year_2023","BP","C","Low",1,0,0,18,0,0,NA,0,0,0
"1217",1739,"trapnest_7",2023-05-15,135,"year_2023","BP","C","Low",3,0,0,18,0,0,NA,0,0,0
"1218",1740,"trapnest_7",2023-05-16,136,"year_2023","BP","C","Low",1,0,0,18,0,0,NA,0,0,0
"1219",1741,"trapnest_7",2023-05-17,137,"year_2023","BP","C","Low",1,0,0,18,0,0,NA,0,0,0
"1220",1742,"trapnest_7",2023-05-19,139,"year_2023","BP","C","Low",2,0,0,18,0,0,NA,0,0,0
"1221",1743,"trapnest_7",2023-05-21,141,"year_2023","BP","C","Low",1,0,0,18,0,0,NA,0,0,0
"1222",1744,"trapnest_7",2023-05-22,142,"year_2023","BP","C","Low",1,0,1,18,0,0,NA,0,0,0
"1223",1745,"trapnest_7",2023-05-23,143,"year_2023","BP","C","Low",1,0,0,17,0,0,NA,0,0,0
"1224",1746,"trapnest_7",2023-05-26,146,"year_2023","BP","C","Low",2,0,0,18,0,0,NA,0,0,0
"1225",1747,"trapnest_7",2023-05-28,148,"year_2023","BP","C","Low",2,0,0,18,0,0,NA,0,0,0
"1226",1748,"trapnest_7",2023-05-29,149,"year_2023","BP","C","Low",1,1,6,18,0,0,1,0,0,0
"1227",1749,"trapnest_7",2023-05-31,151,"year_2023","BP","C","Low",2,0,1,14,1,1,1,0,0,0
"1228",1750,"trapnest_7",2023-06-02,153,"year_2023","BP","C","Low",2,1,1,13,1,1,1,0,1,1
"1229",1751,"trapnest_7",2023-06-05,156,"year_2023","BP","C","Low",1,2,2,14,1.5,1.5,3,0,1,1
"1230",1752,"trapnest_7",2023-06-08,159,"year_2023","BP","C","Low",2,0,1,13,3,3,3,0,2,2
"1231",1753,"trapnest_7",2023-06-10,161,"year_2023","BP","C","Low",0,0,0,14,3,3,3,0,2,2
"1232",1754,"trapnest_7",2023-06-12,163,"year_2023","BP","C","Low",1,0,0,14,3,3,3,0,2,2
"1233",1755,"trapnest_7",2023-06-14,165,"year_2023","BP","C","Low",0,1,2,14,3,3,4,0,1,1
"1234",1756,"trapnest_7",2023-06-16,167,"year_2023","BP","C","Low",1,0,0,13,3,3,2,0,1,1
"1235",1757,"trapnest_7",2023-06-20,171,"year_2023","BP","C","Low",3,0,0,15,2,2,2,0,0,0
"1236",1758,"trapnest_7",2023-06-23,174,"year_2023","BP","C","Low",3,1,2,15,2,2,2,0,1,1
"1237",1759,"trapnest_7",2023-06-29,180,"year_2023","BP","C","Low",1,5,5,15,4,4,6,0,1,1
"1238",1760,"trapnest_80",2024-06-05,157,"year_2024","BP","AC","Mid",2,0,0,10,6,0,NA,0,0,6
"1239",1761,"trapnest_80",2024-06-11,163,"year_2024","BP","AC","Mid",1,0,0,10,6,0,NA,0,0,6
"1240",1762,"trapnest_80",2024-06-14,166,"year_2024","BP","AC","Mid",1,0,0,10,6,0,NA,0,0,6
"1241",1763,"trapnest_80",2024-06-17,169,"year_2024","BP","AC","Mid",3,0,0,10,6,0,NA,0,0,6
"1242",1764,"trapnest_80",2024-06-21,173,"year_2024","BP","AC","Mid",4,0,0,12,6,0,NA,0,0,6
"1243",1765,"trapnest_80",2024-06-25,177,"year_2024","BP","AC","Mid",1,0,0,12,6,0,NA,0,0,6
"1244",1766,"trapnest_80",2024-06-28,180,"year_2024","BP","AC","Mid",3,0,0,12,6,0,NA,0,0,6
"1245",1767,"trapnest_80",2024-07-02,184,"year_2024","BP","AC","Mid",3,0,0,12,6,0,NA,0,0,6
"1246",1768,"trapnest_80",2024-07-05,187,"year_2024","BP","AC","Mid",3,0,0,12,6,0,NA,0,0,6
"1247",1769,"trapnest_80",2024-07-08,190,"year_2024","BP","AC","Mid",2,0,0,12,6,0,NA,0,0,6
"1248",1770,"trapnest_80",2024-07-13,195,"year_2024","BP","AC","Mid",2,0,0,12,6,0,NA,0,0,6
"1249",1771,"trapnest_80",2024-07-16,198,"year_2024","BP","AC","Mid",3,1,1,12,6,0,0,0,0,6
"1250",1772,"trapnest_80",2024-07-19,201,"year_2024","BP","AC","Mid",2,1,1,12,6,1,1,0,1,6
"1251",1773,"trapnest_80",2024-07-22,204,"year_2024","BP","AC","Mid",3,0,0,12,6,2,0,0,2,6
"1252",1774,"trapnest_80",2024-07-26,208,"year_2024","BP","AC","Mid",2,1,1,12,6,2,1,0,2,6
"1253",1775,"trapnest_80",2024-07-29,211,"year_2024","BP","AC","Mid",3,0,0,12,6,3,1,0,2,5
"1254",1776,"trapnest_80",2024-08-02,215,"year_2024","BP","AC","Mid",3,0,0,12,6,3,1,0,2,5
"1255",1777,"trapnest_80",2024-08-06,219,"year_2024","BP","AC","Mid",3,0,0,12,6,3,1,0,2,5
"1256",1778,"trapnest_80",2024-08-08,221,"year_2024","BP","AC","Mid",0,0,0,12,6,3,1,0,2,5
"1257",1779,"trapnest_80",2024-08-12,225,"year_2024","BP","AC","Mid",3,0,0,12,6,3,1,0,2,5
"1258",1780,"trapnest_81",2024-06-05,157,"year_2024","BP","AC","High",2,0,0,7,11,0,NA,0,0,11
"1259",1781,"trapnest_81",2024-06-11,163,"year_2024","BP","AC","High",1,0,0,7,11,0,NA,0,0,11
"1260",1782,"trapnest_81",2024-06-14,166,"year_2024","BP","AC","High",1,0,0,7,11,0,NA,0,0,11
"1261",1783,"trapnest_81",2024-06-17,169,"year_2024","BP","AC","High",3,0,0,7,11,0,NA,0,0,11
"1262",1784,"trapnest_81",2024-06-21,173,"year_2024","BP","AC","High",4,2,2,7,11.5,0.5,2,0,0,11
"1263",1785,"trapnest_81",2024-06-25,177,"year_2024","BP","AC","High",1,3,3,7,12,3,2,0,2,11
"1264",1786,"trapnest_81",2024-06-28,180,"year_2024","BP","AC","High",3,0,0,7,11,5,2,0,3,9
"1265",1787,"trapnest_81",2024-07-02,184,"year_2024","BP","AC","High",3,1,1,7,11,5,3,0,3,9
"1266",1788,"trapnest_81",2024-07-05,187,"year_2024","BP","AC","High",3,0,0,8,10,5,2,0,3,8
"1267",1789,"trapnest_81",2024-07-08,190,"year_2024","BP","AC","High",2,0,0,7,11,5,2,0,3,9
"1268",1790,"trapnest_81",2024-07-13,195,"year_2024","BP","AC","High",2,0,0,9,9,3,0,0,3,9
"1269",1791,"trapnest_81",2024-07-16,198,"year_2024","BP","AC","High",3,0,0,7,11,3,0,0,3,11
"1270",1792,"trapnest_81",2024-07-19,201,"year_2024","BP","AC","High",2,0,0,7,11,3,0,0,3,11
"1271",1793,"trapnest_81",2024-07-22,204,"year_2024","BP","AC","High",3,0,0,7,11,3,0,0,3,11
"1272",1794,"trapnest_81",2024-07-26,208,"year_2024","BP","AC","High",2,0,0,7,11,3,0,0,3,11
"1273",1795,"trapnest_81",2024-07-29,211,"year_2024","BP","AC","High",3,0,0,7,11,0,NA,0,0,11
"1274",1796,"trapnest_81",2024-08-02,215,"year_2024","BP","AC","High",3,0,0,6,11,0,NA,0,0,11
"1275",1797,"trapnest_81",2024-08-06,219,"year_2024","BP","AC","High",3,0,0,6,11,0,NA,0,0,11
"1276",1798,"trapnest_81",2024-08-08,221,"year_2024","BP","AC","High",0,0,0,6,11,0,NA,0,0,11
"1277",1799,"trapnest_81",2024-08-12,225,"year_2024","BP","AC","High",3,0,0,6,11,0,NA,0,0,11
"1278",1800,"trapnest_82",2024-06-05,157,"year_2024","BP","AD","Low",2,0,0,18,0,0,NA,0,0,0
"1279",1801,"trapnest_82",2024-06-11,163,"year_2024","BP","AD","Low",1,0,0,18,0,0,NA,0,0,0
"1280",1802,"trapnest_82",2024-06-14,166,"year_2024","BP","AD","Low",1,0,0,17,0,0,NA,0,0,0
"1281",1803,"trapnest_82",2024-06-17,169,"year_2024","BP","AD","Low",3,0,0,17,0,0,NA,0,0,0
"1282",1804,"trapnest_82",2024-06-21,173,"year_2024","BP","AD","Low",4,0,0,17,0,0,NA,0,0,0
"1283",1805,"trapnest_82",2024-06-25,177,"year_2024","BP","AD","Low",1,0,0,18,0,0,NA,0,0,0
"1284",1806,"trapnest_82",2024-06-28,180,"year_2024","BP","AD","Low",3,0,0,18,0,0,NA,0,0,0
"1285",1807,"trapnest_82",2024-07-02,184,"year_2024","BP","AD","Low",3,0,0,18,0,0,NA,0,0,0
"1286",1808,"trapnest_82",2024-07-05,187,"year_2024","BP","AD","Low",3,0,0,18,0,0,NA,0,0,0
"1287",1809,"trapnest_82",2024-07-08,190,"year_2024","BP","AD","Low",2,0,0,18,0,0,NA,0,0,0
"1288",1810,"trapnest_82",2024-07-13,195,"year_2024","BP","AD","Low",2,0,0,18,0,0,NA,0,0,0
"1289",1811,"trapnest_82",2024-07-16,198,"year_2024","BP","AD","Low",3,0,0,18,0,0,NA,0,0,0
"1290",1812,"trapnest_82",2024-07-19,201,"year_2024","BP","AD","Low",2,0,0,18,0,0,NA,0,0,0
"1291",1813,"trapnest_82",2024-07-22,204,"year_2024","BP","AD","Low",3,0,0,18,0,0,NA,0,0,0
"1292",1814,"trapnest_82",2024-07-26,208,"year_2024","BP","AD","Low",2,0,0,18,0,0,NA,0,0,0
"1293",1815,"trapnest_82",2024-07-29,211,"year_2024","BP","AD","Low",3,0,0,18,0,0,NA,0,0,0
"1294",1816,"trapnest_82",2024-08-02,215,"year_2024","BP","AD","Low",3,0,0,18,0,0,NA,0,0,0
"1295",1817,"trapnest_82",2024-08-06,219,"year_2024","BP","AD","Low",3,0,0,18,0,0,NA,0,0,0
"1296",1818,"trapnest_82",2024-08-08,221,"year_2024","BP","AD","Low",0,0,0,18,0,0,NA,0,0,0
"1297",1819,"trapnest_82",2024-08-12,225,"year_2024","BP","AD","Low",3,0,0,18,0,0,NA,0,0,0
"1298",1820,"trapnest_83",2024-06-05,157,"year_2024","BP","AD","Mid",2,0,0,12,6,0,NA,0,0,6
"1299",1821,"trapnest_83",2024-06-11,163,"year_2024","BP","AD","Mid",1,0,0,12,6,0,NA,0,0,6
"1300",1822,"trapnest_83",2024-06-14,166,"year_2024","BP","AD","Mid",1,0,0,11,6,0,NA,0,0,6
"1301",1823,"trapnest_83",2024-06-17,169,"year_2024","BP","AD","Mid",3,1,1,10,6,0,1,0,0,6
"1302",1824,"trapnest_83",2024-06-21,173,"year_2024","BP","AD","Mid",4,0,0,10,6,1,1,0,1,6
"1303",1825,"trapnest_83",2024-06-25,177,"year_2024","BP","AD","Mid",1,0,0,11,6,1,1,0,1,6
"1304",1826,"trapnest_83",2024-06-28,180,"year_2024","BP","AD","Mid",3,0,0,11,6,1,0,0,1,6
"1305",1827,"trapnest_83",2024-07-02,184,"year_2024","BP","AD","Mid",3,1,1,12,6,1,1,0,1,6
"1306",1828,"trapnest_83",2024-07-05,187,"year_2024","BP","AD","Mid",3,0,0,11,7,2,1,0,1,6
"1307",1829,"trapnest_83",2024-07-08,190,"year_2024","BP","AD","Mid",2,0,0,11,7,2,1,0,1,6
"1308",1830,"trapnest_83",2024-07-13,195,"year_2024","BP","AD","Mid",2,0,0,11,7,2,1,0,1,6
"1309",1831,"trapnest_83",2024-07-16,198,"year_2024","BP","AD","Mid",3,0,0,11,7,2,1,0,1,6
"1310",1832,"trapnest_83",2024-07-19,201,"year_2024","BP","AD","Mid",2,0,0,11,7,2,1,0,1,6
"1311",1833,"trapnest_83",2024-07-22,204,"year_2024","BP","AD","Mid",3,0,0,12,6,1,0,0,1,6
"1312",1834,"trapnest_83",2024-07-26,208,"year_2024","BP","AD","Mid",2,0,0,12,6,1,0,0,1,6
"1313",1835,"trapnest_83",2024-07-29,211,"year_2024","BP","AD","Mid",3,0,0,12,6,0,NA,0,0,6
"1314",1836,"trapnest_83",2024-08-02,215,"year_2024","BP","AD","Mid",3,0,0,12,6,0,NA,0,0,6
"1315",1837,"trapnest_83",2024-08-06,219,"year_2024","BP","AD","Mid",3,0,0,12,6,0,NA,0,0,6
"1316",1838,"trapnest_83",2024-08-08,221,"year_2024","BP","AD","Mid",0,0,0,12,6,0,NA,0,0,6
"1317",1839,"trapnest_83",2024-08-12,225,"year_2024","BP","AD","Mid",3,0,0,12,6,0,NA,0,0,6
"1318",1840,"trapnest_84",2024-06-05,157,"year_2024","BP","AD","High",2,0,0,7,11,0,NA,0,0,11
"1319",1841,"trapnest_84",2024-06-11,163,"year_2024","BP","AD","High",1,0,0,7,11,0,NA,0,0,11
"1320",1842,"trapnest_84",2024-06-14,166,"year_2024","BP","AD","High",1,0,0,7,11,0,NA,0,0,11
"1321",1843,"trapnest_84",2024-06-17,169,"year_2024","BP","AD","High",3,0,0,7,11,0,NA,0,0,11
"1322",1844,"trapnest_84",2024-06-21,173,"year_2024","BP","AD","High",4,3,3,7,12,1,2,0,1,12
"1323",1845,"trapnest_84",2024-06-25,177,"year_2024","BP","AD","High",1,2,2,6,12.5,3.5,4,0,3,12
"1324",1846,"trapnest_84",2024-06-28,180,"year_2024","BP","AD","High",3,1,1,7,11,5,5,0,3,9
"1325",1847,"trapnest_84",2024-07-02,184,"year_2024","BP","AD","High",3,0,0,7,11,6,5,0,3,8
"1326",1848,"trapnest_84",2024-07-05,187,"year_2024","BP","AD","High",3,0,0,7,11,6,5,0,3,8
"1327",1849,"trapnest_84",2024-07-08,190,"year_2024","BP","AD","High",2,0,0,7,11,6,5,0,3,8
"1328",1850,"trapnest_84",2024-07-13,195,"year_2024","BP","AD","High",2,0,0,7,11,6,5,0,3,8
"1329",1851,"trapnest_84",2024-07-16,198,"year_2024","BP","AD","High",3,0,0,6,11,6,5,0,3,8
"1330",1852,"trapnest_84",2024-07-19,201,"year_2024","BP","AD","High",2,0,0,7,10,5,4,0,2,7
"1331",1853,"trapnest_84",2024-07-22,204,"year_2024","BP","AD","High",3,0,0,7,10,5,4,0,2,7
"1332",1854,"trapnest_84",2024-07-26,208,"year_2024","BP","AD","High",2,0,0,7,10,5,4,0,2,7
"1333",1855,"trapnest_84",2024-07-29,211,"year_2024","BP","AD","High",3,0,0,6,10,1,1,0,1,10
"1334",1856,"trapnest_84",2024-08-02,215,"year_2024","BP","AD","High",3,0,0,7,10,1,1,0,1,10
"1335",1857,"trapnest_84",2024-08-06,219,"year_2024","BP","AD","High",3,0,0,7,10,0,NA,0,0,10
"1336",1858,"trapnest_84",2024-08-08,221,"year_2024","BP","AD","High",0,0,0,7,10,0,NA,0,0,10
"1337",1859,"trapnest_84",2024-08-12,225,"year_2024","BP","AD","High",3,0,0,7,10,0,NA,0,0,10
"1338",1860,"trapnest_85",2024-06-05,157,"year_2024","BP","AE","Low",2,0,0,18,0,0,NA,0,0,0
"1339",1861,"trapnest_85",2024-06-11,163,"year_2024","BP","AE","Low",1,0,0,18,0,0,NA,0,0,0
"1340",1862,"trapnest_85",2024-06-14,166,"year_2024","BP","AE","Low",1,0,0,18,0,0,NA,0,0,0
"1341",1863,"trapnest_85",2024-06-17,169,"year_2024","BP","AE","Low",3,0,0,18,0,0,NA,0,0,0
"1342",1864,"trapnest_85",2024-06-21,173,"year_2024","BP","AE","Low",4,0,0,18,0,0,NA,0,0,0
"1343",1865,"trapnest_85",2024-06-25,177,"year_2024","BP","AE","Low",1,0,0,18,0,0,NA,0,0,0
"1344",1866,"trapnest_85",2024-06-28,180,"year_2024","BP","AE","Low",3,0,0,18,0,0,NA,0,0,0
"1345",1867,"trapnest_85",2024-07-02,184,"year_2024","BP","AE","Low",3,0,0,18,0,0,NA,0,0,0
"1346",1868,"trapnest_85",2024-07-05,187,"year_2024","BP","AE","Low",3,0,0,18,0,0,NA,0,0,0
"1347",1869,"trapnest_85",2024-07-08,190,"year_2024","BP","AE","Low",2,0,0,18,0,0,NA,0,0,0
"1348",1870,"trapnest_85",2024-07-13,195,"year_2024","BP","AE","Low",2,2,2,18,0.5,0.5,2,0,0,0
"1349",1871,"trapnest_85",2024-07-16,198,"year_2024","BP","AE","Low",3,0,0,16,2,2,1,0,1,1
"1350",1872,"trapnest_85",2024-07-19,201,"year_2024","BP","AE","Low",2,1,1,16,2,2,1,0,2,2
"1351",1873,"trapnest_85",2024-07-22,204,"year_2024","BP","AE","Low",3,0,0,17,1,1,0,0,1,1
"1352",1874,"trapnest_85",2024-07-26,208,"year_2024","BP","AE","Low",2,0,0,16,1,1,0,0,1,1
"1353",1875,"trapnest_85",2024-07-29,211,"year_2024","BP","AE","Low",3,1,1,15,1,1,0,0,1,1
"1354",1876,"trapnest_85",2024-08-02,215,"year_2024","BP","AE","Low",3,0,0,16,0,0,NA,0,0,0
"1355",1877,"trapnest_85",2024-08-06,219,"year_2024","BP","AE","Low",3,0,0,16,0,0,NA,0,0,0
"1356",1878,"trapnest_85",2024-08-08,221,"year_2024","BP","AE","Low",0,0,0,16,0,0,NA,0,0,0
"1357",1879,"trapnest_85",2024-08-12,225,"year_2024","BP","AE","Low",3,0,0,16,0,0,NA,0,0,0
"1358",1880,"trapnest_86",2024-06-05,157,"year_2024","BP","AE","Mid",2,0,0,12,6,0,NA,0,0,6
"1359",1881,"trapnest_86",2024-06-11,163,"year_2024","BP","AE","Mid",1,0,0,12,6,0,NA,0,0,6
"1360",1882,"trapnest_86",2024-06-14,166,"year_2024","BP","AE","Mid",1,0,0,12,6,0,NA,0,0,6
"1361",1883,"trapnest_86",2024-06-17,169,"year_2024","BP","AE","Mid",3,0,0,12,6,0,NA,0,0,6
"1362",1884,"trapnest_86",2024-06-21,173,"year_2024","BP","AE","Mid",4,0,0,12,6,0,NA,0,0,6
"1363",1885,"trapnest_86",2024-06-25,177,"year_2024","BP","AE","Mid",1,0,0,12,6,0,NA,0,0,6
"1364",1886,"trapnest_86",2024-06-28,180,"year_2024","BP","AE","Mid",3,0,0,11,6,0,NA,0,0,6
"1365",1887,"trapnest_86",2024-07-02,184,"year_2024","BP","AE","Mid",3,0,0,11,6,0,NA,0,0,6
"1366",1888,"trapnest_86",2024-07-05,187,"year_2024","BP","AE","Mid",3,0,0,10,6,0,NA,0,0,6
"1367",1889,"trapnest_86",2024-07-08,190,"year_2024","BP","AE","Mid",2,0,0,10,6,0,NA,0,0,6
"1368",1890,"trapnest_86",2024-07-13,195,"year_2024","BP","AE","Mid",2,0,0,11,6,0,NA,0,0,6
"1369",1891,"trapnest_86",2024-07-16,198,"year_2024","BP","AE","Mid",3,0,0,12,6,0,NA,0,0,6
"1370",1892,"trapnest_86",2024-07-19,201,"year_2024","BP","AE","Mid",2,0,0,12,6,0,NA,0,0,6
"1371",1893,"trapnest_86",2024-07-22,204,"year_2024","BP","AE","Mid",3,0,0,11,6,0,NA,0,0,6
"1372",1894,"trapnest_86",2024-07-26,208,"year_2024","BP","AE","Mid",2,0,0,11,6,0,NA,0,0,6
"1373",1895,"trapnest_86",2024-07-29,211,"year_2024","BP","AE","Mid",3,0,0,10,6,0,NA,0,0,6
"1374",1896,"trapnest_86",2024-08-02,215,"year_2024","BP","AE","Mid",3,0,0,11,6,0,NA,0,0,6
"1375",1897,"trapnest_86",2024-08-06,219,"year_2024","BP","AE","Mid",3,0,0,11,6,0,NA,0,0,6
"1376",1898,"trapnest_86",2024-08-08,221,"year_2024","BP","AE","Mid",0,0,0,11,6,0,NA,0,0,6
"1377",1899,"trapnest_86",2024-08-12,225,"year_2024","BP","AE","Mid",3,0,0,11,6,0,NA,0,0,6
"1378",1900,"trapnest_87",2024-06-05,157,"year_2024","BP","AE","High",2,0,0,7,11,0,NA,0,0,11
"1379",1901,"trapnest_87",2024-06-11,163,"year_2024","BP","AE","High",1,0,0,7,11,0,NA,0,0,11
"1380",1902,"trapnest_87",2024-06-14,166,"year_2024","BP","AE","High",1,0,0,7,11,0,NA,0,0,11
"1381",1903,"trapnest_87",2024-06-17,169,"year_2024","BP","AE","High",3,0,0,7,11,0,NA,0,0,11
"1382",1904,"trapnest_87",2024-06-21,173,"year_2024","BP","AE","High",4,2,2,7,11.5,0.5,2,0,0,11
"1383",1905,"trapnest_87",2024-06-25,177,"year_2024","BP","AE","High",1,1,1,7,11,2,2,0,1,10
"1384",1906,"trapnest_87",2024-06-28,180,"year_2024","BP","AE","High",3,0,0,7,11,3,2,0,1,9
"1385",1907,"trapnest_87",2024-07-02,184,"year_2024","BP","AE","High",3,1,1,7,11,3,2,0,2,10
"1386",1908,"trapnest_87",2024-07-05,187,"year_2024","BP","AE","High",3,0,0,6,11,4,2,0,2,9
"1387",1909,"trapnest_87",2024-07-08,190,"year_2024","BP","AE","High",2,0,0,6,11,4,2,0,2,9
"1388",1910,"trapnest_87",2024-07-13,195,"year_2024","BP","AE","High",2,0,0,6,11,4,2,0,2,9
"1389",1911,"trapnest_87",2024-07-16,198,"year_2024","BP","AE","High",3,0,0,5,11,4,2,0,2,9
"1390",1912,"trapnest_87",2024-07-19,201,"year_2024","BP","AE","High",2,0,0,6,11,4,2,0,2,9
"1391",1913,"trapnest_87",2024-07-22,204,"year_2024","BP","AE","High",3,1,1,7,11,4,3,0,2,9
"1392",1914,"trapnest_87",2024-07-26,208,"year_2024","BP","AE","High",2,1,1,7,11,5,3,0,3,9
"1393",1915,"trapnest_87",2024-07-29,211,"year_2024","BP","AE","High",3,0,0,7,11,5,3,0,2,8
"1394",1916,"trapnest_87",2024-08-02,215,"year_2024","BP","AE","High",3,0,0,7,11,5,3,0,2,8
"1395",1917,"trapnest_87",2024-08-06,219,"year_2024","BP","AE","High",3,0,0,7,11,2,0,0,2,11
"1396",1918,"trapnest_87",2024-08-08,221,"year_2024","BP","AE","High",0,1,1,8,10,2,1,0,2,10
"1397",1919,"trapnest_87",2024-08-12,225,"year_2024","BP","AE","High",3,0,0,7,11,3,1,0,2,10
"1398",1920,"trapnest_88",2024-06-05,157,"year_2024","BP","AF","Low",2,0,0,18,0,0,NA,0,0,0
"1399",1921,"trapnest_88",2024-06-11,163,"year_2024","BP","AF","Low",1,0,0,18,0,0,NA,0,0,0
"1400",1922,"trapnest_88",2024-06-14,166,"year_2024","BP","AF","Low",1,0,0,18,0,0,NA,0,0,0
"1401",1923,"trapnest_88",2024-06-17,169,"year_2024","BP","AF","Low",3,0,0,18,0,0,NA,0,0,0
"1402",1924,"trapnest_88",2024-06-21,173,"year_2024","BP","AF","Low",4,0,0,17,0,0,NA,0,0,0
"1403",1925,"trapnest_88",2024-06-25,177,"year_2024","BP","AF","Low",1,0,0,17,0,0,NA,0,0,0
"1404",1926,"trapnest_88",2024-06-28,180,"year_2024","BP","AF","Low",3,0,0,17,0,0,NA,0,0,0
"1405",1927,"trapnest_88",2024-07-02,184,"year_2024","BP","AF","Low",3,0,0,17,0,0,NA,0,0,0
"1406",1928,"trapnest_88",2024-07-05,187,"year_2024","BP","AF","Low",3,0,1,18,0,0,NA,0,0,0
"1407",1929,"trapnest_88",2024-07-08,190,"year_2024","BP","AF","Low",2,0,0,17,0,0,NA,0,0,0
"1408",1930,"trapnest_88",2024-07-13,195,"year_2024","BP","AF","Low",2,0,0,17,0,0,NA,0,0,0
"1409",1931,"trapnest_88",2024-07-16,198,"year_2024","BP","AF","Low",3,0,0,17,0,0,NA,0,0,0
"1410",1932,"trapnest_88",2024-07-19,201,"year_2024","BP","AF","Low",2,0,0,18,0,0,NA,0,0,0
"1411",1933,"trapnest_88",2024-07-22,204,"year_2024","BP","AF","Low",3,0,0,18,0,0,NA,0,0,0
"1412",1934,"trapnest_88",2024-07-26,208,"year_2024","BP","AF","Low",2,0,0,18,0,0,NA,0,0,0
"1413",1935,"trapnest_88",2024-07-29,211,"year_2024","BP","AF","Low",3,0,0,18,0,0,NA,0,0,0
"1414",1936,"trapnest_88",2024-08-02,215,"year_2024","BP","AF","Low",3,0,0,18,0,0,NA,0,0,0
"1415",1937,"trapnest_88",2024-08-06,219,"year_2024","BP","AF","Low",3,0,0,18,0,0,NA,0,0,0
"1416",1938,"trapnest_88",2024-08-08,221,"year_2024","BP","AF","Low",0,0,0,18,0,0,NA,0,0,0
"1417",1939,"trapnest_88",2024-08-12,225,"year_2024","BP","AF","Low",3,0,0,18,0,0,NA,0,0,0
"1418",1940,"trapnest_89",2024-06-05,157,"year_2024","BP","AF","Mid",2,0,0,12,6,0,NA,0,0,6
"1419",1941,"trapnest_89",2024-06-11,163,"year_2024","BP","AF","Mid",1,0,0,12,6,0,NA,0,0,6
"1420",1942,"trapnest_89",2024-06-14,166,"year_2024","BP","AF","Mid",1,0,0,12,6,0,NA,0,0,6
"1421",1943,"trapnest_89",2024-06-17,169,"year_2024","BP","AF","Mid",3,0,0,12,6,0,NA,0,0,6
"1422",1944,"trapnest_89",2024-06-21,173,"year_2024","BP","AF","Mid",4,0,0,12,6,0,NA,0,0,6
"1423",1945,"trapnest_89",2024-06-25,177,"year_2024","BP","AF","Mid",1,0,0,12,6,0,NA,0,0,6
