Site,Subsite,Trapnest,Treatment,Cavity_size,Cavity_number,Straw_ID,Moldy,Straw_length_mm,Filled_length_mm,Occupant,06-May,07-May,11-May,12-May,15-May,16-May,17-May,18-May,19-May,21-May,22-May,23-May,25-May,26-May,28-May,29-May,31-May,01-Jun,02-Jun,04-Jun,05-Jun,08-Jun,09-Jun,10-Jun,11-Jun,12-Jun,14-Jun,15-Jun,16-Jun,19-Jun,20-Jun,22-Jun,23-Jun,29-Jun,30-Jun,03-Jul,04-Jul,05-Jul,06-Jul,07-Jul,10-Jul,12-Jul,14-Jul,17-Jul,20-Jul,24-Jul,26-Jul,28-Jul,29-Jul,01-Aug,04-Aug,09-Aug,Notes
NN,H,23,Mid,small,17,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,H,23,Mid,medium,18,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,H,24,High,medium,1,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,H,24,High,small,2,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,H,24,High,small,3,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,H,24,High,medium,4,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,H,24,High,large,5,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,H,24,High,small,6,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,H,24,High,small,7,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,H,24,High,medium,8,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,H,24,High,small,9,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,H,24,High,small,10,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,H,24,High,medium,11,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,H,24,High,small,12,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,H,24,High,medium,13,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,H,24,High,small,14,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,H,24,High,large,15,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,H,24,High,small,16,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,H,24,High,small,17,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,H,24,High,medium,18,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,I,25,Low,small,1,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,I,25,Low,medium,2,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,I,25,Low,small,3,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,I,25,Low,small,4,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,I,25,Low,large,5,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,I,25,Low,small,6,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,I,25,Low,medium,7,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,I,25,Low,small,8,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,I,25,Low,medium,9,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,I,25,Low,medium,10,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,I,25,Low,small,11,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,I,25,Low,medium,12,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,I,25,Low,small,13,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,I,25,Low,small,14,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,I,25,Low,large,15,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,I,25,Low,small,16,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
NN,I,25,Low,small,17,a,,,,NA,non_existent,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,no_visit,empty,empty,empty,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,empty,empty,no_visit,empty,no_visit,empty,no_visit,empty,empty,no_visit,empty,empty,empty,no_visit,empty,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,non_existent,
