"","Site","Subsite","Treatment","Trapnest","Cavity_number","Straw_ID","Date","Nest_ID","Cavity_ID","Status","Occupant","Good_days","Bee_choice","Available_prior","New_nests_os","New_nests_meg","New_nest_sum","Osmia_ps_prior","Osmia_no_ps_prior","Meg_ps_prior","Meg_no_ps_prior"
"2100","BP","E","Mid","trapnest_14",11,"a",2023-06-05,"14_11a","14_11","empty","none",1,0,12,1,0,1,6,3,0,0
"2101","BP","E","Mid","trapnest_14",11,"a",2023-06-09,"14_11a","14_11","empty","none",0,0,12,0,0,0,6,3,0,0
"2102","BP","E","Mid","trapnest_14",11,"a",2023-06-10,"14_11a","14_11","empty","none",0,0,12,0,0,0,6,3,0,0
"2103","BP","E","Mid","trapnest_14",11,"a",2023-06-12,"14_11a","14_11","empty","none",1,0,12,0,0,0,6,3,0,0
"2104","BP","E","Mid","trapnest_14",11,"a",2023-06-14,"14_11a","14_11","empty","none",0,0,12,0,0,0,6,3,0,0
"2105","BP","E","Mid","trapnest_14",11,"a",2023-06-16,"14_11a","14_11","empty","none",1,0,12,0,0,0,6,3,0,0
"2106","BP","E","Mid","trapnest_14",11,"a",2023-06-20,"14_11a","14_11","empty","none",3,0,12,0,0,0,6,2,0,0
"2107","BP","E","Mid","trapnest_14",11,"a",2023-06-23,"14_11a","14_11","empty","none",3,0,12,0,0,0,6,2,0,0
"2108","BP","E","Mid","trapnest_14",11,"a",2023-06-29,"14_11a","14_11","empty","none",1,0,12,0,0,0,6,2,0,0
"2109","BP","E","Mid","trapnest_14",12,"a",2023-05-11,"14_12a","14_12","empty","none",3,0,12,0,0,0,6,0,0,0
"2110","BP","E","Mid","trapnest_14",12,"a",2023-05-12,"14_12a","14_12","empty","none",1,0,12,0,0,0,6,0,0,0
"2111","BP","E","Mid","trapnest_14",12,"a",2023-05-15,"14_12a","14_12","empty","none",3,0,12,0,0,0,6,0,0,0
"2112","BP","E","Mid","trapnest_14",12,"a",2023-05-16,"14_12a","14_12","empty","none",1,0,12,0,0,0,6,0,0,0
"2113","BP","E","Mid","trapnest_14",12,"a",2023-05-17,"14_12a","14_12","empty","none",1,0,12,0,0,0,6,0,0,0
"2114","BP","E","Mid","trapnest_14",12,"a",2023-05-19,"14_12a","14_12","empty","none",2,0,12,0,0,0,6,0,0,0
"2115","BP","E","Mid","trapnest_14",12,"a",2023-05-21,"14_12a","14_12","empty","none",1,0,12,0,0,0,6,0,0,0
"2116","BP","E","Mid","trapnest_14",12,"a",2023-05-22,"14_12a","14_12","empty","none",1,0,12,0,0,0,6,0,0,0
"2117","BP","E","Mid","trapnest_14",12,"a",2023-05-23,"14_12a","14_12","empty","none",1,0,12,0,0,0,6,0,0,0
"2118","BP","E","Mid","trapnest_14",12,"a",2023-05-26,"14_12a","14_12","empty","none",2,0,12,0,0,0,6,0,0,0
"2119","BP","E","Mid","trapnest_14",12,"a",2023-05-28,"14_12a","14_12","empty","none",2,0,12,0,0,0,6,0,0,0
"2120","BP","E","Mid","trapnest_14",12,"a",2023-05-29,"14_12a","14_12","7 cells","osmia",1,1,13,1,0,1,5,0,0,0
"2121","BP","E","Mid","trapnest_14",12,"a",2023-05-31,"14_12a","14_12","1 cell + end cap","osmia",2,NA,11.5,4,0,4,6.5,1.5,0,0
"2122","BP","E","Mid","trapnest_14",12,"b",2023-06-02,"14_12b","14_12","inner wall","osmia",2,1,12,1,0,1,6,3,0,0
"2123","BP","E","Mid","trapnest_14",12,"b",2023-06-05,"14_12b","14_12","no change","osmia",1,NA,12,1,0,1,6,3,0,0
"2124","BP","E","Mid","trapnest_14",12,"b",2023-06-09,"14_12b","14_12","no change","osmia",0,NA,12,0,0,0,6,3,0,0
"2125","BP","E","Mid","trapnest_14",12,"b",2023-06-10,"14_12b","14_12","no change","osmia",0,NA,12,0,0,0,6,3,0,0
"2126","BP","E","Mid","trapnest_14",12,"b",2023-06-12,"14_12b","14_12","no change","osmia",1,NA,12,0,0,0,6,3,0,0
"2127","BP","E","Mid","trapnest_14",12,"b",2023-06-14,"14_12b","14_12","no change","osmia",0,NA,12,0,0,0,6,3,0,0
"2128","BP","E","Mid","trapnest_14",12,"b",2023-06-16,"14_12b","14_12","no change","osmia",1,NA,12,0,0,0,6,3,0,0
"2129","BP","E","Mid","trapnest_14",12,"c",2023-06-20,"14_12c","14_12","pseudo","osmia",3,NA,12,0,0,0,6,2,0,0
"2130","BP","E","Mid","trapnest_14",12,"c",2023-06-23,"14_12c","14_12","pseudo","osmia",3,NA,12,0,0,0,6,2,0,0
"2131","BP","E","Mid","trapnest_14",12,"c",2023-06-29,"14_12c","14_12","pseudo","osmia",1,NA,12,0,0,0,6,2,0,0
"2132","BP","E","Mid","trapnest_14",13,"a",2023-05-11,"14_13a","14_13","empty","none",3,0,12,0,0,0,6,0,0,0
"2133","BP","E","Mid","trapnest_14",13,"a",2023-05-12,"14_13a","14_13","empty","none",1,0,12,0,0,0,6,0,0,0
"2134","BP","E","Mid","trapnest_14",13,"a",2023-05-15,"14_13a","14_13","empty","none",3,0,12,0,0,0,6,0,0,0
"2135","BP","E","Mid","trapnest_14",13,"a",2023-05-16,"14_13a","14_13","empty","none",1,0,12,0,0,0,6,0,0,0
"2136","BP","E","Mid","trapnest_14",13,"a",2023-05-17,"14_13a","14_13","empty","none",1,0,12,0,0,0,6,0,0,0
"2137","BP","E","Mid","trapnest_14",13,"a",2023-05-19,"14_13a","14_13","empty","none",2,0,12,0,0,0,6,0,0,0
"2138","BP","E","Mid","trapnest_14",13,"a",2023-05-21,"14_13a","14_13","empty","none",1,0,12,0,0,0,6,0,0,0
"2139","BP","E","Mid","trapnest_14",13,"a",2023-05-22,"14_13a","14_13","empty","none",1,0,12,0,0,0,6,0,0,0
"2140","BP","E","Mid","trapnest_14",13,"a",2023-05-23,"14_13a","14_13","empty","none",1,0,12,0,0,0,6,0,0,0
"2141","BP","E","Mid","trapnest_14",13,"a",2023-05-26,"14_13a","14_13","empty","none",2,0,12,0,0,0,6,0,0,0
"2142","BP","E","Mid","trapnest_14",13,"a",2023-05-28,"14_13a","14_13","empty","none",2,0,12,0,0,0,6,0,0,0
"2143","BP","E","Mid","trapnest_14",13,"a",2023-05-29,"14_13a","14_13","empty","none",1,0,13,1,0,1,5,0,0,0
"2144","BP","E","Mid","trapnest_14",13,"a",2023-05-31,"14_13a","14_13","empty","none",2,0,11.5,4,0,4,6.5,1.5,0,0
"2145","BP","E","Mid","trapnest_14",13,"a",2023-06-02,"14_13a","14_13","empty","none",2,0,12,1,0,1,6,3,0,0
"2146","BP","E","Mid","trapnest_14",13,"a",2023-06-05,"14_13a","14_13","empty","none",1,0,12,1,0,1,6,3,0,0
"2147","BP","E","Mid","trapnest_14",13,"a",2023-06-09,"14_13a","14_13","empty","none",0,0,12,0,0,0,6,3,0,0
"2148","BP","E","Mid","trapnest_14",13,"a",2023-06-10,"14_13a","14_13","empty","none",0,0,12,0,0,0,6,3,0,0
"2149","BP","E","Mid","trapnest_14",13,"a",2023-06-12,"14_13a","14_13","empty","none",1,0,12,0,0,0,6,3,0,0
"2150","BP","E","Mid","trapnest_14",13,"a",2023-06-14,"14_13a","14_13","empty","none",0,0,12,0,0,0,6,3,0,0
"2151","BP","E","Mid","trapnest_14",13,"a",2023-06-16,"14_13a","14_13","empty","none",1,0,12,0,0,0,6,3,0,0
"2152","BP","E","Mid","trapnest_14",13,"a",2023-06-20,"14_13a","14_13","empty","none",3,0,12,0,0,0,6,2,0,0
"2153","BP","E","Mid","trapnest_14",13,"a",2023-06-23,"14_13a","14_13","empty","none",3,0,12,0,0,0,6,2,0,0
"2154","BP","E","Mid","trapnest_14",13,"a",2023-06-29,"14_13a","14_13","empty","none",1,0,12,0,0,0,6,2,0,0
"2155","BP","E","Mid","trapnest_14",14,"a",2023-05-11,"14_14a","14_14","pseudo","osmia",3,NA,12,0,0,0,6,0,0,0
"2156","BP","E","Mid","trapnest_14",14,"a",2023-05-12,"14_14a","14_14","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0
"2157","BP","E","Mid","trapnest_14",14,"a",2023-05-15,"14_14a","14_14","pseudo","osmia",3,NA,12,0,0,0,6,0,0,0
"2158","BP","E","Mid","trapnest_14",14,"a",2023-05-16,"14_14a","14_14","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0
"2159","BP","E","Mid","trapnest_14",14,"a",2023-05-17,"14_14a","14_14","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0
"2160","BP","E","Mid","trapnest_14",14,"a",2023-05-19,"14_14a","14_14","pseudo","osmia",2,NA,12,0,0,0,6,0,0,0
"2161","BP","E","Mid","trapnest_14",14,"a",2023-05-21,"14_14a","14_14","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0
"2162","BP","E","Mid","trapnest_14",14,"a",2023-05-22,"14_14a","14_14","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0
"2163","BP","E","Mid","trapnest_14",14,"a",2023-05-23,"14_14a","14_14","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0
"2164","BP","E","Mid","trapnest_14",14,"a",2023-05-26,"14_14a","14_14","pseudo","osmia",2,NA,12,0,0,0,6,0,0,0
"2165","BP","E","Mid","trapnest_14",14,"a",2023-05-28,"14_14a","14_14","pseudo","osmia",2,NA,12,0,0,0,6,0,0,0
"2166","BP","E","Mid","trapnest_14",14,"a",2023-05-29,"14_14a","14_14","pseudo","osmia",1,NA,13,1,0,1,5,0,0,0
"2167","BP","E","Mid","trapnest_14",14,"a",2023-05-31,"14_14a","14_14","pseudo","osmia",2,NA,11.5,4,0,4,6.5,1.5,0,0
"2168","BP","E","Mid","trapnest_14",14,"b",2023-06-02,"14_14b","14_14","empty","none",2,0,12,1,0,1,6,3,0,0
"2169","BP","E","Mid","trapnest_14",14,"b",2023-06-05,"14_14b","14_14","empty","none",1,0,12,1,0,1,6,3,0,0
"2170","BP","E","Mid","trapnest_14",14,"b",2023-06-09,"14_14b","14_14","empty","none",0,0,12,0,0,0,6,3,0,0
"2171","BP","E","Mid","trapnest_14",14,"b",2023-06-10,"14_14b","14_14","empty","none",0,0,12,0,0,0,6,3,0,0
"2172","BP","E","Mid","trapnest_14",14,"b",2023-06-12,"14_14b","14_14","empty","none",1,0,12,0,0,0,6,3,0,0
"2173","BP","E","Mid","trapnest_14",14,"b",2023-06-14,"14_14b","14_14","empty","none",0,0,12,0,0,0,6,3,0,0
"2174","BP","E","Mid","trapnest_14",14,"b",2023-06-16,"14_14b","14_14","empty","none",1,0,12,0,0,0,6,3,0,0
"2175","BP","E","Mid","trapnest_14",14,"b",2023-06-20,"14_14b","14_14","empty","none",3,0,12,0,0,0,6,2,0,0
"2176","BP","E","Mid","trapnest_14",14,"b",2023-06-23,"14_14b","14_14","empty","none",3,0,12,0,0,0,6,2,0,0
"2177","BP","E","Mid","trapnest_14",14,"b",2023-06-29,"14_14b","14_14","empty","none",1,0,12,0,0,0,6,2,0,0
"2178","BP","E","Mid","trapnest_14",15,"a",2023-05-11,"14_15a","14_15","empty","none",3,0,12,0,0,0,6,0,0,0
"2179","BP","E","Mid","trapnest_14",15,"a",2023-05-12,"14_15a","14_15","empty","none",1,0,12,0,0,0,6,0,0,0
"2180","BP","E","Mid","trapnest_14",15,"a",2023-05-15,"14_15a","14_15","empty","none",3,0,12,0,0,0,6,0,0,0
"2181","BP","E","Mid","trapnest_14",15,"a",2023-05-16,"14_15a","14_15","empty","none",1,0,12,0,0,0,6,0,0,0
"2182","BP","E","Mid","trapnest_14",15,"a",2023-05-17,"14_15a","14_15","empty","none",1,0,12,0,0,0,6,0,0,0
"2183","BP","E","Mid","trapnest_14",15,"a",2023-05-19,"14_15a","14_15","empty","none",2,0,12,0,0,0,6,0,0,0
"2184","BP","E","Mid","trapnest_14",15,"a",2023-05-21,"14_15a","14_15","empty","none",1,0,12,0,0,0,6,0,0,0
"2185","BP","E","Mid","trapnest_14",15,"a",2023-05-22,"14_15a","14_15","empty","none",1,0,12,0,0,0,6,0,0,0
"2186","BP","E","Mid","trapnest_14",15,"a",2023-05-23,"14_15a","14_15","empty","none",1,0,12,0,0,0,6,0,0,0
"2187","BP","E","Mid","trapnest_14",15,"a",2023-05-26,"14_15a","14_15","empty","none",2,0,12,0,0,0,6,0,0,0
"2188","BP","E","Mid","trapnest_14",15,"a",2023-05-28,"14_15a","14_15","empty","none",2,0,12,0,0,0,6,0,0,0
"2189","BP","E","Mid","trapnest_14",15,"a",2023-05-29,"14_15a","14_15","empty","none",1,0,13,1,0,1,5,0,0,0
"2190","BP","E","Mid","trapnest_14",15,"a",2023-05-31,"14_15a","14_15","empty","none",2,0,11.5,4,0,4,6.5,1.5,0,0
"2191","BP","E","Mid","trapnest_14",15,"a",2023-06-02,"14_15a","14_15","empty","none",2,0,12,1,0,1,6,3,0,0
"2192","BP","E","Mid","trapnest_14",15,"a",2023-06-05,"14_15a","14_15","empty","none",1,0,12,1,0,1,6,3,0,0
"2193","BP","E","Mid","trapnest_14",15,"a",2023-06-09,"14_15a","14_15","empty","none",0,0,12,0,0,0,6,3,0,0
"2194","BP","E","Mid","trapnest_14",15,"a",2023-06-10,"14_15a","14_15","empty","none",0,0,12,0,0,0,6,3,0,0
"2195","BP","E","Mid","trapnest_14",15,"a",2023-06-12,"14_15a","14_15","empty","none",1,0,12,0,0,0,6,3,0,0
"2196","BP","E","Mid","trapnest_14",15,"a",2023-06-14,"14_15a","14_15","empty","none",0,0,12,0,0,0,6,3,0,0
"2197","BP","E","Mid","trapnest_14",15,"a",2023-06-16,"14_15a","14_15","empty","none",1,0,12,0,0,0,6,3,0,0
"2198","BP","E","Mid","trapnest_14",15,"a",2023-06-20,"14_15a","14_15","empty","none",3,0,12,0,0,0,6,2,0,0
"2199","BP","E","Mid","trapnest_14",15,"a",2023-06-23,"14_15a","14_15","empty","none",3,0,12,0,0,0,6,2,0,0
"2200","BP","E","Mid","trapnest_14",15,"a",2023-06-29,"14_15a","14_15","empty","none",1,0,12,0,0,0,6,2,0,0
"2201","BP","E","Mid","trapnest_14",16,"a",2023-05-11,"14_16a","14_16","empty","none",3,0,12,0,0,0,6,0,0,0
"2202","BP","E","Mid","trapnest_14",16,"a",2023-05-12,"14_16a","14_16","empty","none",1,0,12,0,0,0,6,0,0,0
"2203","BP","E","Mid","trapnest_14",16,"a",2023-05-15,"14_16a","14_16","empty","none",3,0,12,0,0,0,6,0,0,0
"2204","BP","E","Mid","trapnest_14",16,"a",2023-05-16,"14_16a","14_16","empty","none",1,0,12,0,0,0,6,0,0,0
"2205","BP","E","Mid","trapnest_14",16,"a",2023-05-17,"14_16a","14_16","empty","none",1,0,12,0,0,0,6,0,0,0
"2206","BP","E","Mid","trapnest_14",16,"a",2023-05-19,"14_16a","14_16","empty","none",2,0,12,0,0,0,6,0,0,0
"2207","BP","E","Mid","trapnest_14",16,"a",2023-05-21,"14_16a","14_16","empty","none",1,0,12,0,0,0,6,0,0,0
"2208","BP","E","Mid","trapnest_14",16,"a",2023-05-22,"14_16a","14_16","empty","none",1,0,12,0,0,0,6,0,0,0
"2209","BP","E","Mid","trapnest_14",16,"a",2023-05-23,"14_16a","14_16","empty","none",1,0,12,0,0,0,6,0,0,0
"2210","BP","E","Mid","trapnest_14",16,"a",2023-05-26,"14_16a","14_16","empty","none",2,0,12,0,0,0,6,0,0,0
"2211","BP","E","Mid","trapnest_14",16,"a",2023-05-28,"14_16a","14_16","empty","none",2,0,12,0,0,0,6,0,0,0
"2212","BP","E","Mid","trapnest_14",16,"a",2023-05-29,"14_16a","14_16","empty","none",1,0,13,1,0,1,5,0,0,0
"2213","BP","E","Mid","trapnest_14",16,"a",2023-05-31,"14_16a","14_16","2 cells","osmia",2,1,11.5,4,0,4,6.5,1.5,0,0
"2214","BP","E","Mid","trapnest_14",16,"a",2023-06-02,"14_16a","14_16","7 cells + end cap","osmia",2,NA,12,1,0,1,6,3,0,0
"2215","BP","E","Mid","trapnest_14",16,"a",2023-06-05,"14_16a","14_16","no change","osmia",1,NA,12,1,0,1,6,3,0,0
"2216","BP","E","Mid","trapnest_14",16,"a",2023-06-09,"14_16a","14_16","no change","osmia",0,NA,12,0,0,0,6,3,0,0
"2217","BP","E","Mid","trapnest_14",16,"a",2023-06-10,"14_16a","14_16","no change","osmia",0,NA,12,0,0,0,6,3,0,0
"2218","BP","E","Mid","trapnest_14",16,"a",2023-06-12,"14_16a","14_16","no change","osmia",1,NA,12,0,0,0,6,3,0,0
"2219","BP","E","Mid","trapnest_14",16,"a",2023-06-14,"14_16a","14_16","no change","osmia",0,NA,12,0,0,0,6,3,0,0
"2220","BP","E","Mid","trapnest_14",16,"a",2023-06-16,"14_16a","14_16","no change","osmia",1,NA,12,0,0,0,6,3,0,0
"2221","BP","E","Mid","trapnest_14",16,"a",2023-06-20,"14_16a","14_16","no change","osmia",3,NA,12,0,0,0,6,2,0,0
"2222","BP","E","Mid","trapnest_14",16,"a",2023-06-23,"14_16a","14_16","no change","osmia",3,NA,12,0,0,0,6,2,0,0
"2223","BP","E","Mid","trapnest_14",16,"a",2023-06-29,"14_16a","14_16","no change","osmia",1,NA,12,0,0,0,6,2,0,0
"2224","BP","E","Mid","trapnest_14",17,"a",2023-05-11,"14_17a","14_17","empty","none",3,0,12,0,0,0,6,0,0,0
"2225","BP","E","Mid","trapnest_14",17,"a",2023-05-12,"14_17a","14_17","empty","none",1,0,12,0,0,0,6,0,0,0
"2226","BP","E","Mid","trapnest_14",17,"a",2023-05-15,"14_17a","14_17","empty","none",3,0,12,0,0,0,6,0,0,0
"2227","BP","E","Mid","trapnest_14",17,"a",2023-05-16,"14_17a","14_17","empty","none",1,0,12,0,0,0,6,0,0,0
"2228","BP","E","Mid","trapnest_14",17,"a",2023-05-17,"14_17a","14_17","empty","none",1,0,12,0,0,0,6,0,0,0
"2229","BP","E","Mid","trapnest_14",17,"a",2023-05-19,"14_17a","14_17","empty","none",2,0,12,0,0,0,6,0,0,0
"2230","BP","E","Mid","trapnest_14",17,"a",2023-05-21,"14_17a","14_17","empty","none",1,0,12,0,0,0,6,0,0,0
"2231","BP","E","Mid","trapnest_14",17,"a",2023-05-22,"14_17a","14_17","empty","none",1,0,12,0,0,0,6,0,0,0
"2232","BP","E","Mid","trapnest_14",17,"a",2023-05-23,"14_17a","14_17","empty","none",1,0,12,0,0,0,6,0,0,0
"2233","BP","E","Mid","trapnest_14",17,"a",2023-05-26,"14_17a","14_17","empty","none",2,0,12,0,0,0,6,0,0,0
"2234","BP","E","Mid","trapnest_14",17,"a",2023-05-28,"14_17a","14_17","empty","none",2,0,12,0,0,0,6,0,0,0
"2235","BP","E","Mid","trapnest_14",17,"a",2023-05-29,"14_17a","14_17","empty","none",1,0,13,1,0,1,5,0,0,0
"2236","BP","E","Mid","trapnest_14",17,"a",2023-05-31,"14_17a","14_17","inner wall","osmia",2,1,11.5,4,0,4,6.5,1.5,0,0
"2237","BP","E","Mid","trapnest_14",17,"a",2023-06-02,"14_17a","14_17","no change","osmia",2,NA,12,1,0,1,6,3,0,0
"2238","BP","E","Mid","trapnest_14",17,"a",2023-06-05,"14_17a","14_17","no change","osmia",1,NA,12,1,0,1,6,3,0,0
"2239","BP","E","Mid","trapnest_14",17,"b",2023-06-09,"14_17b","14_17","empty","none",0,0,12,0,0,0,6,3,0,0
"2240","BP","E","Mid","trapnest_14",17,"b",2023-06-10,"14_17b","14_17","empty","none",0,0,12,0,0,0,6,3,0,0
"2241","BP","E","Mid","trapnest_14",17,"b",2023-06-12,"14_17b","14_17","empty","none",1,0,12,0,0,0,6,3,0,0
"2242","BP","E","Mid","trapnest_14",17,"b",2023-06-14,"14_17b","14_17","empty","none",0,0,12,0,0,0,6,3,0,0
"2243","BP","E","Mid","trapnest_14",17,"b",2023-06-16,"14_17b","14_17","empty","none",1,0,12,0,0,0,6,3,0,0
"2244","BP","E","Mid","trapnest_14",17,"b",2023-06-20,"14_17b","14_17","empty","none",3,0,12,0,0,0,6,2,0,0
"2245","BP","E","Mid","trapnest_14",17,"b",2023-06-23,"14_17b","14_17","empty","none",3,0,12,0,0,0,6,2,0,0
"2246","BP","E","Mid","trapnest_14",17,"b",2023-06-29,"14_17b","14_17","empty","none",1,0,12,0,0,0,6,2,0,0
"2247","BP","E","Mid","trapnest_14",18,"a",2023-05-11,"14_18a","14_18","empty","none",3,0,12,0,0,0,6,0,0,0
"2248","BP","E","Mid","trapnest_14",18,"a",2023-05-12,"14_18a","14_18","empty","none",1,0,12,0,0,0,6,0,0,0
"2249","BP","E","Mid","trapnest_14",18,"a",2023-05-15,"14_18a","14_18","empty","none",3,0,12,0,0,0,6,0,0,0
"2250","BP","E","Mid","trapnest_14",18,"a",2023-05-16,"14_18a","14_18","empty","none",1,0,12,0,0,0,6,0,0,0
"2251","BP","E","Mid","trapnest_14",18,"a",2023-05-17,"14_18a","14_18","empty","none",1,0,12,0,0,0,6,0,0,0
"2252","BP","E","Mid","trapnest_14",18,"a",2023-05-19,"14_18a","14_18","empty","none",2,0,12,0,0,0,6,0,0,0
"2253","BP","E","Mid","trapnest_14",18,"a",2023-05-21,"14_18a","14_18","empty","none",1,0,12,0,0,0,6,0,0,0
"2254","BP","E","Mid","trapnest_14",18,"a",2023-05-22,"14_18a","14_18","empty","none",1,0,12,0,0,0,6,0,0,0
"2255","BP","E","Mid","trapnest_14",18,"a",2023-05-23,"14_18a","14_18","empty","none",1,0,12,0,0,0,6,0,0,0
"2256","BP","E","Mid","trapnest_14",18,"a",2023-05-26,"14_18a","14_18","empty","none",2,0,12,0,0,0,6,0,0,0
"2257","BP","E","Mid","trapnest_14",18,"a",2023-05-28,"14_18a","14_18","empty","none",2,0,12,0,0,0,6,0,0,0
"2258","BP","E","Mid","trapnest_14",18,"a",2023-05-29,"14_18a","14_18","empty","none",1,0,13,1,0,1,5,0,0,0
"2259","BP","E","Mid","trapnest_14",18,"a",2023-05-31,"14_18a","14_18","empty","none",2,0,11.5,4,0,4,6.5,1.5,0,0
"2260","BP","E","Mid","trapnest_14",18,"a",2023-06-02,"14_18a","14_18","empty","none",2,0,12,1,0,1,6,3,0,0
"2261","BP","E","Mid","trapnest_14",18,"a",2023-06-05,"14_18a","14_18","empty","none",1,0,12,1,0,1,6,3,0,0
"2262","BP","E","Mid","trapnest_14",18,"a",2023-06-09,"14_18a","14_18","empty","none",0,0,12,0,0,0,6,3,0,0
"2263","BP","E","Mid","trapnest_14",18,"a",2023-06-10,"14_18a","14_18","empty","none",0,0,12,0,0,0,6,3,0,0
"2264","BP","E","Mid","trapnest_14",18,"a",2023-06-12,"14_18a","14_18","empty","none",1,0,12,0,0,0,6,3,0,0
"2265","BP","E","Mid","trapnest_14",18,"a",2023-06-14,"14_18a","14_18","empty","none",0,0,12,0,0,0,6,3,0,0
"2266","BP","E","Mid","trapnest_14",18,"a",2023-06-16,"14_18a","14_18","empty","none",1,0,12,0,0,0,6,3,0,0
"2267","BP","E","Mid","trapnest_14",18,"a",2023-06-20,"14_18a","14_18","empty","none",3,0,12,0,0,0,6,2,0,0
"2268","BP","E","Mid","trapnest_14",18,"a",2023-06-23,"14_18a","14_18","empty","none",3,0,12,0,0,0,6,2,0,0
"2269","BP","E","Mid","trapnest_14",18,"a",2023-06-29,"14_18a","14_18","empty","none",1,0,12,0,0,0,6,2,0,0
"2270","BP","E","Mid","trapnest_14",1,"a",2023-05-11,"14_1a","14_1","pseudo","osmia",3,NA,12,0,0,0,6,0,0,0
"2271","BP","E","Mid","trapnest_14",1,"a",2023-05-12,"14_1a","14_1","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0
"2272","BP","E","Mid","trapnest_14",1,"a",2023-05-15,"14_1a","14_1","pseudo","osmia",3,NA,12,0,0,0,6,0,0,0
"2273","BP","E","Mid","trapnest_14",1,"a",2023-05-16,"14_1a","14_1","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0
"2274","BP","E","Mid","trapnest_14",1,"a",2023-05-17,"14_1a","14_1","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0
"2275","BP","E","Mid","trapnest_14",1,"a",2023-05-19,"14_1a","14_1","pseudo","osmia",2,NA,12,0,0,0,6,0,0,0
"2276","BP","E","Mid","trapnest_14",1,"a",2023-05-21,"14_1a","14_1","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0
"2277","BP","E","Mid","trapnest_14",1,"a",2023-05-22,"14_1a","14_1","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0
"2278","BP","E","Mid","trapnest_14",1,"a",2023-05-23,"14_1a","14_1","pseudo","osmia",1,NA,12,0,0,0,6,0,0,0
"2279","BP","E","Mid","trapnest_14",1,"a",2023-05-26,"14_1a","14_1","pseudo","osmia",2,NA,12,0,0,0,6,0,0,0
"2280","BP","E","Mid","trapnest_14",1,"a",2023-05-28,"14_1a","14_1","pseudo","osmia",2,NA,12,0,0,0,6,0,0,0
"2281","BP","E","Mid","trapnest_14",1,"a",2023-05-29,"14_1a","14_1","pseudo","osmia",1,NA,13,1,0,1,5,0,0,0
"2282","BP","E","Mid","trapnest_14",1,"a",2023-05-31,"14_1a","14_1","pseudo","osmia",2,NA,11.5,4,0,4,6.5,1.5,0,0
"2283","BP","E","Mid","trapnest_14",1,"a",2023-06-02,"14_1a","14_1","pseudo","osmia",2,NA,12,1,0,1,6,3,0,0
"2284","BP","E","Mid","trapnest_14",1,"a",2023-06-05,"14_1a","14_1","pseudo","osmia",1,NA,12,1,0,1,6,3,0,0
"2285","BP","E","Mid","trapnest_14",1,"a",2023-06-09,"14_1a","14_1","pseudo","osmia",0,NA,12,0,0,0,6,3,0,0
"2286","BP","E","Mid","trapnest_14",1,"a",2023-06-10,"14_1a","14_1","pseudo","osmia",0,NA,12,0,0,0,6,3,0,0
"2287","BP","E","Mid","trapnest_14",1,"a",2023-06-12,"14_1a","14_1","pseudo","osmia",1,NA,12,0,0,0,6,3,0,0
"2288","BP","E","Mid","trapnest_14",1,"a",2023-06-14,"14_1a","14_1","pseudo","osmia",0,NA,12,0,0,0,6,3,0,0
"2289","BP","E","Mid","trapnest_14",1,"a",2023-06-16,"14_1a","14_1","pseudo","osmia",1,NA,12,0,0,0,6,3,0,0
"2290","BP","E","Mid","trapnest_14",1,"a",2023-06-20,"14_1a","14_1","pseudo","osmia",3,NA,12,0,0,0,6,2,0,0
"2291","BP","E","Mid","trapnest_14",1,"a",2023-06-23,"14_1a","14_1","pseudo","osmia",3,NA,12,0,0,0,6,2,0,0
"2292","BP","E","Mid","trapnest_14",1,"a",2023-06-29,"14_1a","14_1","pseudo","osmia",1,NA,12,0,0,0,6,2,0,0
"2293","BP","E","Mid","trapnest_14",2,"a",2023-05-11,"14_2a","14_2","empty","none",3,0,12,0,0,0,6,0,0,0
"2294","BP","E","Mid","trapnest_14",2,"a",2023-05-12,"14_2a","14_2","empty","none",1,0,12,0,0,0,6,0,0,0
"2295","BP","E","Mid","trapnest_14",2,"a",2023-05-15,"14_2a","14_2","empty","none",3,0,12,0,0,0,6,0,0,0
"2296","BP","E","Mid","trapnest_14",2,"a",2023-05-16,"14_2a","14_2","empty","none",1,0,12,0,0,0,6,0,0,0
"2297","BP","E","Mid","trapnest_14",2,"a",2023-05-17,"14_2a","14_2","empty","none",1,0,12,0,0,0,6,0,0,0
"2298","BP","E","Mid","trapnest_14",2,"a",2023-05-19,"14_2a","14_2","empty","none",2,0,12,0,0,0,6,0,0,0
"2299","BP","E","Mid","trapnest_14",2,"a",2023-05-21,"14_2a","14_2","empty","none",1,0,12,0,0,0,6,0,0,0
"2300","BP","E","Mid","trapnest_14",2,"a",2023-05-22,"14_2a","14_2","empty","none",1,0,12,0,0,0,6,0,0,0
